candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bp_00047,bba764a326c86816b61e06cc,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|open,"['close', 'high', 'low', 'open']",0,phase3bp:bba764a326c86816b61e06cc,0.099386,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x range_vol_30 product,
phase3bp_00048,33de1a530fa113fd5ddc0be8,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|open,"['close', 'high', 'low', 'open']",0,phase3bp:33de1a530fa113fd5ddc0be8,0.099386,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x range_vol_8 product,
phase3bp_00049,ab4dc3682a88911b96504982,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($volume,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,phase3bp:ab4dc3682a88911b96504982,0.09915154,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x volume_delta_30 spread,
phase3bp_00050,1e7eee0c55700f3c4ff30033,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($volume,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:1e7eee0c55700f3c4ff30033,0.09875513,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x volume_delta_30 product,
phase3bp_00051,0a942a094218e6e9859cfc01,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:0a942a094218e6e9859cfc01,0.09875513,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_30 x volume_delta_8 product,
phase3bp_00052,eac8039dd584de14582c9d95,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:eac8039dd584de14582c9d95,0.09773416,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x m1_first30_vol spread,
phase3bp_00053,a25a01f898d576016a30e10e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,amount|close|high|low,"['amount', 'close', 'high', 'low']",8,phase3bp:a25a01f898d576016a30e10e,0.09676887,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x amount_delta_8 product,
phase3bp_00054,0ad611a4d0dc60c38b64b70b,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($amount,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:0ad611a4d0dc60c38b64b70b,0.09676887,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x amount_delta_30 product,
phase3bp_00055,c026343ac5089b94e82cd245,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($volume,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|volume,"['close', 'high', 'low', 'volume']",8,phase3bp:c026343ac5089b94e82cd245,0.09582867,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x volume_delta_8 product,
phase3bp_00056,b1df47eab9785aa06f063dff,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($volume,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,phase3bp:b1df47eab9785aa06f063dff,0.09582867,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x volume_delta_30 product,
phase3bp_00057,8870236775482cec8db99055,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:8870236775482cec8db99055,0.09539536,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first30_range x range_vol_30 product,
phase3bp_00058,e37d49511f69dcda7e857c5f,"CSRank(Sub(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:e37d49511f69dcda7e857c5f,0.09408097,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first30_range x range_vol_30 spread,
phase3bp_00059,55fe0bd8c6dc51b0c68261ce,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",8,phase3bp:55fe0bd8c6dc51b0c68261ce,0.09240156,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x m1_first30_vol product,
phase3bp_00060,79b3ec4b5508b6769a4dee3f,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:79b3ec4b5508b6769a4dee3f,0.09068542,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first15_vwap_open x range_vol_30 product,
phase3bp_00061,3a93f93f5fc1181da1bd188c,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:3a93f93f5fc1181da1bd188c,0.0906244,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_vwap_open x range_vol_30 product,
phase3bp_00062,561e0458e2352b1a47c9f279,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:561e0458e2352b1a47c9f279,0.09059846,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x m1_first5_vol product,
phase3bp_00063,bb808778de991f2a3e9ced07,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",8,phase3bp:bb808778de991f2a3e9ced07,0.09001925,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x m1_first30_vol spread,
phase3bp_00064,c0d92f5dd8f353b0f3612d24,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:c0d92f5dd8f353b0f3612d24,0.08987665,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x m1_first30_vol product,
phase3bp_00065,3fd4dd9dfb1d2bf01e6bcb22,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:3fd4dd9dfb1d2bf01e6bcb22,0.08937103,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first15_vwap_open x range_vol_30 spread,
phase3bp_00066,46a51b55e743431b747821bf,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:46a51b55e743431b747821bf,0.08931001,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first5_vwap_open x range_vol_30 spread,
phase3bp_00067,a54442f9861634d17f663086,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:a54442f9861634d17f663086,0.08923444,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x m1_first15_vol product,
phase3bp_00068,0dfd18625965a70e3c21811d,"CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30)))",rx_range_location::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open,"['high', 'low', 'open']",0,phase3bp:0dfd18625965a70e3c21811d,0.08859175,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform range_vol_30,
phase3bp_00069,fd794bc3fbeb87c69e28ca56,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:fd794bc3fbeb87c69e28ca56,0.08843066,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction m1_first30_vwap_open x range_vol_30 product,
phase3bp_00070,8e811f788bb0815ae37b04c2,"Neg(CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_range_location::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open,"['high', 'low', 'open']",0,phase3bp:8e811f788bb0815ae37b04c2,0.08841012,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform range_vol_30,
phase3bp_00071,b4534e0bb90bc0a942afca65,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:b4534e0bb90bc0a942afca65,0.08828886,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x m1_first5_vol spread,
phase3bp_00072,eb4b97fd2cd1153daeddd57c,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:eb4b97fd2cd1153daeddd57c,0.08756706,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x m1_first30_vol spread,
phase3bp_00073,7e671cad2bcd11d231b5e1e6,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Std($ret_1m,30))))",cem_interaction::rx_intraday_return::rx_volatility_state::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|ret_1m,"['intraday_ret_from_open', 'ret_1m']",30,phase3bp:7e671cad2bcd11d231b5e1e6,0.21415047,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_15 x ret_vol_30 product,0.22308247
phase3bp_00074,4b445e38f9995d2248240c3c,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std($ret_1m,20))))",cem_interaction::rx_intraday_return::rx_volatility_state::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|ret_1m,"['intraday_ret_from_open', 'ret_1m']",30,phase3bp:4b445e38f9995d2248240c3c,0.21434512,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_30 x ret_vol_20 product,0.22304712
phase3bp_00075,a12cfd52990da9e0460aa55a,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std($ret_1m,15))))",cem_interaction::rx_intraday_return::rx_volatility_state::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|ret_1m,"['intraday_ret_from_open', 'ret_1m']",30,phase3bp:a12cfd52990da9e0460aa55a,0.21415047,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_30 x ret_vol_15 product,0.22296347
phase3bp_00076,e23051204f26ae2f6e84622c,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Std($ret_1m,30))))",cem_interaction::rx_intraday_return::rx_volatility_state::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|ret_1m,"['intraday_ret_from_open', 'ret_1m']",30,phase3bp:e23051204f26ae2f6e84622c,0.21434512,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_20 x ret_vol_30 product,0.22285012
phase3bp_00077,e24ad83e87d7fbe8b655fa20,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Std($ret_1m,30))))",cem_interaction::rx_intraday_return::rx_volatility_state::product,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open|ret_1m,"['intraday_ret_from_open', 'ret_1m']",30,phase3bp:e24ad83e87d7fbe8b655fa20,0.21432702,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_10 x ret_vol_30 product,0.22262302
phase3bp_00078,e7ab4ef435533eff9ab3a00b,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))))",cem_atom::rx_range_location::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low,"['close', 'high', 'low']",0,phase3bp:e7ab4ef435533eff9ab3a00b,0.20651939,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_10,0.20718939
phase3bp_00079,70059e34f028e13c03845e5a,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))))",cem_atom::rx_range_location::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low,"['close', 'high', 'low']",0,phase3bp:70059e34f028e13c03845e5a,0.20655559,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_20,0.20702559
phase3bp_00080,79f1112e7eb77e8a8c7c6172,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))))",cem_atom::rx_range_location::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low,"['close', 'high', 'low']",0,phase3bp:79f1112e7eb77e8a8c7c6172,0.20616629,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_15,0.20673529
phase3bp_00081,c17a68376722d7e7ad968e4c,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))))",cem_atom::rx_range_location::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low,"['close', 'high', 'low']",0,phase3bp:c17a68376722d7e7ad968e4c,0.20733296,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_10,0.20211696
phase3bp_00082,0752a3b3511d4b7b0a6ed37c,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15)))))",cem_atom::rx_range_location::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,close|high|low,"['close', 'high', 'low']",0,phase3bp:0752a3b3511d4b7b0a6ed37c,0.20697986,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_15,0.20188686
phase3bp_00083,9c32cf7419759ab9c68a45c5,"CSRank(ZScore(Delta($intraday_ret_from_open,20)))",cem_atom::rx_intraday_return::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],20,phase3bp:9c32cf7419759ab9c68a45c5,0.15317107,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_20,0.15779407
phase3bp_00084,5391229f3f4fe93579d29dc5,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,10))))",cem_atom::rx_intraday_return::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],10,phase3bp:5391229f3f4fe93579d29dc5,0.15312072,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_10,0.15776272
phase3bp_00085,cc94e18218a4a65153f73060,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,20))))",cem_atom::rx_intraday_return::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],20,phase3bp:cc94e18218a4a65153f73060,0.15315692,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_20,0.15761392
phase3bp_00086,014eeb8694ee03b47f3875fa,"CSRank(ZScore(Delta($intraday_ret_from_open,15)))",cem_atom::rx_intraday_return::rank,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],15,phase3bp:014eeb8694ee03b47f3875fa,0.15278177,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_15,0.15752077
phase3bp_00087,9165995ab31cc9104e17278f,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,15))))",cem_atom::rx_intraday_return::inverted,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],15,phase3bp:9165995ab31cc9104e17278f,0.15276762,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_15,0.15749662
phase3bp_00088,95cd54b879907f00126ec896,"CSRank(Sub(ZScore(Delta($ret_1m,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",8,phase3bp:95cd54b879907f00126ec896,0.15274289,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction ret_delta_8 x range_vol_30 spread,0.15117089
phase3bp_00089,4585a91ac2810c33b6e000d7,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:4585a91ac2810c33b6e000d7,0.15274289,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction ret_delta_30 x range_vol_8 spread,0.15094389
phase3bp_00090,5d27192275a171befea4f66a,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:5d27192275a171befea4f66a,0.15087294,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction ret_delta_30 x range_vol_10 spread,0.14972994
phase3bp_00091,182b57e2ecdcdbfcdb597ebf,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:182b57e2ecdcdbfcdb597ebf,0.15069639,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction ret_delta_30 x range_vol_15 spread,0.14965539
phase3bp_00092,9719fd45dfd166dd6b6f60b6,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bp_true1min_hybrid_rx_cem,phase3bp_true1min_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,phase3bp:9719fd45dfd166dd6b6f60b6,0.15089104,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction ret_delta_30 x range_vol_20 spread,0.14948004
