candidate_id,contains_capacity_field,contains_event_cutoff_field,contains_flow_liquidity_field,contains_fundamental_field,contains_limit_event_field,contains_sentiment_field,coverage_priority_delta,diagnostic_role,expression,expression_key,factor_lane,factor_pack_id,factor_pack_version,input_datasets,input_families,input_fields,input_routes,input_sources,leakage_flag,official_book_eligible,pool_priority_score,pool_priority_version,required_audits,required_lag_days,search_memory_key,skeleton_key,source_credit_cap_basis,source_credit_policy,source_generator,source_lane,source_quota_group,coverage_filter_status,min_input_nonnull_rate,input_coverage_statuses,contains_new_event_adapter_field
phase3ad_newdata_fundamental_operate_profit_margin_00011,False,False,False,True,False,False,0.0,profit_quality,"CSRank(Div($ctx_fulla_ps_operate_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",v2cand-af9bfaf2d273,fundamental_operate_profit_margin,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_operate_profit|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:8ede7164cad9fdf1,skeleton-0179a533d19e0f68,phase3ad_new_data:8ede7164cad9fdf1,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:profit_quality:none,selector_core,0.94477197,selector_core|selector_core,
phase3ad_newdata_fundamental_total_profit_margin_00012,False,False,False,True,False,False,0.0,profit_quality,"CSRank(Div($ctx_fulla_ps_total_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",v2cand-fb9f2ae48904,fundamental_total_profit_margin,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_total_profit|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:f6387b5a4a74f72f,skeleton-0179a533d19e0f68,phase3ad_new_data:f6387b5a4a74f72f,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:profit_quality:none,selector_core,0.94477197,selector_core|selector_core,
phase3ad_newdata_fundamental_cost_intensity_inverse_00013,False,False,False,True,False,False,0.0,expense_control,"CSRank(Neg(Div($ctx_fulla_ps_operate_cost,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",v2cand-97f6782e3fda,fundamental_cost_intensity_inverse,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_operate_cost|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:edd0ccdcdeba9e42,skeleton-28f0d38df9fa54c7,phase3ad_new_data:edd0ccdcdeba9e42,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:expense_control:none,selector_core,0.94422956,selector_core|selector_core,
phase3ad_newdata_fundamental_sales_expense_intensity_inverse_00014,False,False,False,True,False,False,0.0,expense_control,"CSRank(Neg(Div($ctx_fulla_ps_sale_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",v2cand-9b53a5ca9b96,fundamental_sales_expense_intensity_inverse,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_sale_expense|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:ddeca6d30c96bf69,skeleton-28f0d38df9fa54c7,phase3ad_new_data:ddeca6d30c96bf69,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:expense_control:none,selector_core,0.932605,selector_core|selector_core,
phase3ad_newdata_fundamental_manage_expense_intensity_inverse_00015,False,False,False,True,False,False,0.0,expense_control,"CSRank(Neg(Div($ctx_fulla_ps_manage_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",v2cand-60c383d03ecd,fundamental_manage_expense_intensity_inverse,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_manage_expense|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:3ae7eb9d57f925ef,skeleton-28f0d38df9fa54c7,phase3ad_new_data:3ae7eb9d57f925ef,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:expense_control:none,selector_core,0.94477197,selector_core|selector_core,
phase3ad_newdata_fundamental_research_intensity_00016,False,False,False,True,False,False,0.0,quality_growth,"CSRank(Div($ctx_fulla_ps_research_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",v2cand-d9b4066c0c52,fundamental_research_intensity,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_research_expense|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:f295c5156acef66f,skeleton-0179a533d19e0f68,phase3ad_new_data:f295c5156acef66f,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:quality_growth:none,selector_core,0.90037352,selector_core|selector_core,
phase3ad_newdata_fundamental_finance_expense_inverse_00017,False,False,False,True,False,False,0.0,expense_control,"CSRank(Neg(Div($ctx_fulla_ps_finance_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",v2cand-49a0f184f07a,fundamental_finance_expense_inverse,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_finance_expense|ctx_fulla_ps_total_operate_income,announcement_pit_feature|announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:c7eee83476df4bba,skeleton-28f0d38df9fa54c7,phase3ad_new_data:c7eee83476df4bba,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:expense_control:none,selector_core,0.94436226,selector_core|selector_core,
phase3ad_newdata_fundamental_yoy_total_operate_income_yoy_00018,False,False,False,True,False,False,0.0,growth_quality,CSRank($ctx_fulla_ps_total_operate_income_yoy),v2cand-cc4cb28f5ba0,fundamental_yoy_total_operate_income_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_total_operate_income_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:7b2a1ddf15d1938a,skeleton-7bec5eaeed393de9,phase3ad_new_data:7b2a1ddf15d1938a,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:growth_quality:none,selector_core,0.94327162,selector_core,
phase3ad_newdata_fundamental_yoy_operate_profit_yoy_00019,False,False,False,True,False,False,0.0,growth_quality,CSRank($ctx_fulla_ps_operate_profit_yoy),v2cand-e52cab0e488f,fundamental_yoy_operate_profit_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_operate_profit_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:f2f48fee91daee84,skeleton-7bec5eaeed393de9,phase3ad_new_data:f2f48fee91daee84,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:growth_quality:none,selector_core,0.94253133,selector_core,
phase3ad_newdata_fundamental_yoy_netprofit_yoy_00020,False,False,False,True,False,False,0.0,growth_quality,CSRank($ctx_fulla_ps_netprofit_yoy),v2cand-c0a16293fc68,fundamental_yoy_netprofit_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_netprofit_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:ca82c251ee2461eb,skeleton-7bec5eaeed393de9,phase3ad_new_data:ca82c251ee2461eb,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:growth_quality:none,selector_core,0.94220309,selector_core,
phase3ad_newdata_fundamental_yoy_parent_netprofit_yoy_00021,False,False,False,True,False,False,0.0,growth_quality,CSRank($ctx_fulla_ps_parent_netprofit_yoy),v2cand-ff092fbd61e0,fundamental_yoy_parent_netprofit_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_profit_long,fundamental_quality_risk,ctx_fulla_ps_parent_netprofit_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:f431442a2defa271,skeleton-7bec5eaeed393de9,phase3ad_new_data:f431442a2defa271,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:growth_quality:none,selector_core,0.94332865,selector_core,
phase3ad_newdata_fundamental_yoy_total_assets_yoy_00022,False,False,False,True,False,False,0.0,balance_expansion_risk,CSRank(Neg($ctx_fulla_bs_total_assets_yoy)),v2cand-a2f1f10d3533,fundamental_yoy_total_assets_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_balance_long,fundamental_quality_risk,ctx_fulla_bs_total_assets_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:b202ca6f4eea96d1,skeleton-1fbdca83db8a353a,phase3ad_new_data:b202ca6f4eea96d1,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:balance_expansion_risk:none,selector_core,0.93437889,selector_core,
phase3ad_newdata_fundamental_yoy_total_liabilities_yoy_00023,False,False,False,True,False,False,0.0,leverage_growth_risk,CSRank(Neg($ctx_fulla_bs_total_liabilities_yoy)),v2cand-eec7aff0bb99,fundamental_yoy_total_liabilities_yoy,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,fundamental_balance_long,fundamental_quality_risk,ctx_fulla_bs_total_liabilities_yoy,announcement_pit_feature,fundamental_pit_silver,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,False,0.8,candidate-pool-source-priority-v1-2026-05-28,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,1,phase3ad_new_data:f4c7a55451c17391,skeleton-1fbdca83db8a353a,phase3ad_new_data:f4c7a55451c17391,metadata_only_opt_in_no_locked_selector_behavior_change,cn_phase3ad_new_data_factor_pack_v1,cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_feature_layer:leverage_growth_risk:none,selector_core,0.93387605,selector_core,
