source_registry,source_group,dataset,field_name,field_family,route,selector_allowed,pit_rule,priority,asset_status,integration_hint,panel_materialized,panel_aliases,factor_pack_referenced,factor_pack_aliases,factor_pack_names,selector_selected,selector_aliases,availability_executable_seen,availability_aliases,blocked_or_metadata,high_value_family,integration_status,recommended_repair_action,repair_priority_score,searcher_lane,searcher_suitability,adaptation_proof_status,promotion_gate,should_enter_direct_formula_search,should_enter_event_state_machine,should_enter_regime_or_context_gate,should_enter_tradability_gate,should_remain_blocked_from_search,needs_bounded_factor_pack,needs_pit_sidecar_or_ingestion,classification_reason
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,float_shares,capacity_size,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,nan,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.6,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,RZYEZB,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,nan,True,ctx_rzrq_rzyezb,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,SPJ,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,nan,True,ctx_rzrq_spj,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,ZDF,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,nan,True,ctx_rzrq_zdf,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,pct_chg,price_state,stock_minute_feature,candidate_after_window_close,only use data from the observed minute window; later bars forbidden,very_high,registered,nan,True,ctx_hfq_pct_chg|ctx_hfq_pct_chg_x|ctx_hfq_pct_chg_y|m1_pct_chg_first,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.2,pit_context_formula_lane,direct_formula_candidate,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,numeric PIT/context fields are suitable for bounded formula search
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,pre_close,price_state,stock_minute_feature,candidate_after_window_close,only use data from the observed minute window; later bars forbidden,very_high,registered,nan,True,m1_pre_close,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.2,pit_context_formula_lane,direct_formula_candidate,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,numeric PIT/context fields are suitable for bounded formula search
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_BUY_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_billboard_buy_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_DEAL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_billboard_deal_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_NET_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_billboard_net_amt|ctx_billboard_net_bs_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_SELL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_billboard_sell_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BUY_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_buy_ratio,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,DEAL_NET_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_deal_net_ratio,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,NET_BS_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_billboard_net_amt|ctx_billboard_net_bs_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SELL_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_sell_ratio,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SUM_BUY_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_sum_buy_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SUM_SELL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,nan,True,ctx_billboard_sum_sell_amt,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_buy\billboard_buy.parquet,billboard_buy,ACCUM_AMOUNT,flow_liquidity,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_accum_amount,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_details\billboard_details.parquet,billboard_details,ACCUM_AMOUNT,flow_liquidity,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_accum_amount,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_sell\billboard_sell.parquet,billboard_sell,ACCUM_AMOUNT,flow_liquidity,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_accum_amount,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_details\billboard_details.parquet,billboard_details,DEAL_AMOUNT_RATIO,flow_liquidity,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_deal_amount_ratio,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
nonminute_system_integration,cn_public_rzrq_daily_silver_v1_20260530\rzrq_margin_xsection_daily.parquet,rzrq_margin_xsection_daily,RZYEZB,flow_liquidity,lagged_daily_context,true_lagged_only,same-day RZRQ forbidden; use prior available date,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_rzrq_rzyezb,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_public_rzrq_monthly_silver_v1_20260530\rzrq_margin_xsection_monthly.parquet,rzrq_margin_xsection_monthly,RZYEZB,flow_liquidity,lagged_daily_context,true_lagged_only,same-day RZRQ forbidden; use prior available date,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_rzrq_rzyezb,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\rzrq_margin_xsection\rzrq_margin_xsection.parquet,rzrq_margin_xsection,RZYEZB,flow_liquidity,lagged_daily_context,true_lagged_only,same-day RZRQ forbidden; use prior available date,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_rzrq_rzyezb,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_details\billboard_details.parquet,billboard_details,TURNOVERRATE,flow_liquidity,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_turnoverrate,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,amount_yuan,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,amount_yuan,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2026\hfq_daily_2026.parquet,hfq_daily_2026,amount_yuan,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,volume_shares,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,volume_shares,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2026\hfq_daily_2026.parquet,hfq_daily_2026,volume_shares,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8,lagged_daily_formula_lane,direct_formula_candidate_lagged,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,daily valuation/liquidity/capacity fields can enter formulas with lagged availability
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\holder_num_detail\holder_num_detail.parquet,holder_num_detail,CHANGE_SHARES,capacity_size,announcement_pit_context,true_after_pit_contract,"join by announcement/update date, not report end date alone",nan,registered,integrated_nonminute_pit_context_panel,True,ctx_holder_change_shares,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\holder_num_latest\holder_num_latest.parquet,holder_num_latest,CHANGE_SHARES,capacity_size,announcement_pit_context,true_after_pit_contract,"join by announcement/update date, not report end date alone",nan,registered,integrated_nonminute_pit_context_panel,True,ctx_holder_change_shares,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,announcement fields can enter formulas only after PIT notice/lag contract
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_details\billboard_details.parquet,billboard_details,FREE_MARKET_CAP,capacity_size,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,nan,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_free_market_cap,False,nan,nan,False,nan,False,nan,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6,announcement_pit_formula_lane,direct_formula_candidate_after_notice_lag,panel_ready_needs_factor_pack,build_bounded_factor_pack_then_selector_canary,True,False,False,False,False,True,False,event/disclosure numeric fields can enter formulas only after conservative disclosure lag
