source_registry,source_group,dataset,field_name,field_family,route,selector_allowed,pit_rule,priority,asset_status,integration_hint,panel_materialized,panel_aliases,factor_pack_referenced,factor_pack_aliases,factor_pack_names,selector_selected,selector_aliases,availability_executable_seen,availability_aliases,blocked_or_metadata,high_value_family,integration_status,recommended_repair_action,repair_priority_score,searcher_lane,searcher_suitability,adaptation_proof_status,promotion_gate,should_enter_direct_formula_search,should_enter_event_state_machine,should_enter_regime_or_context_gate,should_enter_tradability_gate,should_remain_blocked_from_search,needs_bounded_factor_pack,needs_pit_sidecar_or_ingestion,classification_reason
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,uplimit_trend,nums_yestRase,limit_event_sentiment,manual_review_required,blocked_until_contract,manual availability review required,blocked,registered,nan,False,nan,False,nan,nan,False,nan,False,nan,True,True,blocked_or_metadata,no_alpha_action,3.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,stock_calendar,CHANGE_RATE,price_state,manual_review_required,blocked_until_contract,manual availability review required,blocked,registered,nan,True,ctx_billboard_change_rate,False,nan,nan,False,nan,False,nan,True,True,blocked_or_metadata,no_alpha_action,2.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,stock_calendar,CLOSE_PRICE,price_state,manual_review_required,blocked_until_contract,manual availability review required,blocked,registered,nan,True,ctx_holder_close_price,False,nan,nan,False,nan,False,nan,True,True,blocked_or_metadata,no_alpha_action,2.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,uplimit_trend,open_board_count,price_state,manual_review_required,blocked_until_contract,manual availability review required,blocked,registered,nan,True,mkt_open_board_count_at_0930|mkt_open_board_count_at_0935|mkt_open_board_count_at_1000|mkt_open_board_count_at_1130|mkt_open_board_count_at_1430,False,nan,nan,False,nan,False,nan,True,True,blocked_or_metadata,no_alpha_action,2.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,ths_hot_stock_day,code,instrument_key,join_or_audit_metadata,false,key/text/metadata only,low,accepted,eligible_for_transform_registry,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,uplimit_stock_event_day,code,instrument_key,join_or_audit_metadata,false,key/text/metadata only,low,accepted,eligible_for_transform_registry,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,fundamental_pit_silver,fundamental_balance_long,source_em,metadata,join_or_audit_metadata,false,key/text/metadata only,low,accepted,eligible_for_transform_registry,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,fundamental_pit_silver,fundamental_profit_long,source_em,metadata,join_or_audit_metadata,false,key/text/metadata only,low,accepted,eligible_for_transform_registry,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,open_sentiment_daily,date,time_key_or_cutoff,availability_key,false,controls availability/cutoff; not standalone alpha,low,accepted,eligible_for_transform_registry,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,sentiment_hot_daily,date,time_key_or_cutoff,availability_key,false,controls availability/cutoff; not standalone alpha,low,accepted,eligible_for_transform_registry,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,ths_hot_stock_day,date,time_key_or_cutoff,availability_key,false,controls availability/cutoff; not standalone alpha,low,accepted,eligible_for_transform_registry,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
new_data_asset_integration,limit_sentiment_canonical,uplimit_stock_event_day,date,time_key_or_cutoff,availability_key,false,controls availability/cutoff; not standalone alpha,low,accepted,eligible_for_transform_registry,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.2,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_public_rzrq_daily_silver_v1_20260530\rzrq_margin_xsection_daily.parquet,rzrq_margin_xsection_daily,DATE,date_key,lagged_daily_context,false_key_only,same-day RZRQ forbidden; use prior available date,nan,registered,registered_lagged_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_public_rzrq_monthly_silver_v1_20260530\rzrq_margin_xsection_monthly.parquet,rzrq_margin_xsection_monthly,DATE,date_key,lagged_daily_context,false_key_only,same-day RZRQ forbidden; use prior available date,nan,registered,registered_lagged_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\rzrq_margin_xsection\rzrq_margin_xsection.parquet,rzrq_margin_xsection,DATE,date_key,lagged_daily_context,false_key_only,same-day RZRQ forbidden; use prior available date,nan,registered,registered_lagged_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,date,date_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,registered_lagged_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,date,date_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,registered_lagged_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2026\hfq_daily_2026.parquet,hfq_daily_2026,date,date_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,key_or_metadata_integrated_indirectly,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_zzshare_uplimit_history_silver_v1_20260531\review_uplimit_reason_open\review_uplimit_reason_open.parquet,review_uplimit_reason_open,date,date_key,manual_contract_required,false_key_only,manual review required,nan,registered,blocked_manual_contract,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_zzshare_uplimit_history_silver_v1_20260531\updown_distribution\updown_distribution.parquet,updown_distribution,date,date_key,lagged_market_regime_context,false_key_only,daily market summary; do not use same-day for open/morning decisions,nan,registered,registered_not_panelized,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_zzshare_uplimit_history_silver_v1_20260531\uplimit_trend\uplimit_trend.parquet,uplimit_trend,date,date_key,timestamped_market_intraday_event,false_key_only,market event state can gate only after row time; no later cutoff fields in earlier horizons,nan,registered,integrated_event_alignment_panel,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,code,instrument_key,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2023_2025_symbol_parquet,stock_1min_2023_2025,code,instrument_key,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,code,instrument_key,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,code,instrument_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,code,instrument_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2026\hfq_daily_2026.parquet,hfq_daily_2026,code,instrument_key,lagged_daily_context,false_key_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,nan,registered,integrated_minute_context_panel,True,code|join_code|sector_code,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,circulate_stock_holder_sina,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,dividend_cninfo,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,financial_analysis_indicator_sina,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,main_stock_holder_sina,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,profit_sheet_report_em,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,share_change_cninfo,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,zygc_em,source_em,metadata,metadata,not_alpha_feature,metadata is not alpha input,blocked,registered,nan,True,capital_source_event_date|final_float_market_cap_source|final_total_market_cap_source|float_share_source|sector_source|tdxgp_total_market_cap_source|total_share_source,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,DATE,time_key_or_cutoff,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,date,time_key_or_cutoff,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,date,time_key_or_cutoff,join_key,not_alpha_feature,"controls join/availability, not standalone alpha",blocked,registered,nan,True,capital_event_date|capital_source_event_date|date|exec_date|meta_billboard_available_date|meta_fund_bs_available_date|meta_fund_cf_available_date|meta_fund_ps_available_date,False,nan,nan,False,nan,False,nan,True,False,blocked_or_metadata,no_alpha_action,1.0,blocked_not_search_input,not_suitable,not_formula_search_suitable,never_formula_search,False,False,False,False,True,False,False,metadata/time/future-label/text fields are not alpha formula inputs
