candidate_id,expression,source_lane,source_generator,factor_lane,diagnostic_role,factor_pack_id,factor_pack_version,official_book_eligible,required_lag_days,required_audits,expression_key,skeleton_key,search_memory_key,input_fields,input_families,input_routes,input_sources,input_datasets,contains_fundamental_field,contains_limit_event_field,contains_sentiment_field,contains_event_cutoff_field,contains_capacity_field,contains_flow_liquidity_field,coverage_priority_delta,leakage_flag,pool_priority_version,pool_priority_score,source_quota_group,source_credit_cap_basis,source_credit_policy,contains_new_event_adapter_field
phase3ad_newdata_fundamental_operate_profit_margin_00011,"CSRank(Div($ctx_fulla_ps_operate_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_operate_profit_margin,profit_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-af9bfaf2d273,skeleton-0179a533d19e0f68,phase3ad_new_data:8ede7164cad9fdf1,ctx_fulla_ps_operate_profit|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:profit_quality:none,phase3ad_new_data:8ede7164cad9fdf1,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_total_profit_margin_00012,"CSRank(Div($ctx_fulla_ps_total_profit,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_total_profit_margin,profit_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-fb9f2ae48904,skeleton-0179a533d19e0f68,phase3ad_new_data:f6387b5a4a74f72f,ctx_fulla_ps_total_profit|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:profit_quality:none,phase3ad_new_data:f6387b5a4a74f72f,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_cost_intensity_inverse_00013,"CSRank(Neg(Div($ctx_fulla_ps_operate_cost,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_cost_intensity_inverse,expense_control,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-97f6782e3fda,skeleton-28f0d38df9fa54c7,phase3ad_new_data:edd0ccdcdeba9e42,ctx_fulla_ps_operate_cost|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:expense_control:none,phase3ad_new_data:edd0ccdcdeba9e42,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_sales_expense_intensity_inverse_00014,"CSRank(Neg(Div($ctx_fulla_ps_sale_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_sales_expense_intensity_inverse,expense_control,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-9b53a5ca9b96,skeleton-28f0d38df9fa54c7,phase3ad_new_data:ddeca6d30c96bf69,ctx_fulla_ps_sale_expense|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:expense_control:none,phase3ad_new_data:ddeca6d30c96bf69,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_manage_expense_intensity_inverse_00015,"CSRank(Neg(Div($ctx_fulla_ps_manage_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_manage_expense_intensity_inverse,expense_control,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-60c383d03ecd,skeleton-28f0d38df9fa54c7,phase3ad_new_data:3ae7eb9d57f925ef,ctx_fulla_ps_manage_expense|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:expense_control:none,phase3ad_new_data:3ae7eb9d57f925ef,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_research_intensity_00016,"CSRank(Div($ctx_fulla_ps_research_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001)))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_research_intensity,quality_growth,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-d9b4066c0c52,skeleton-0179a533d19e0f68,phase3ad_new_data:f295c5156acef66f,ctx_fulla_ps_research_expense|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:quality_growth:none,phase3ad_new_data:f295c5156acef66f,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_finance_expense_inverse_00017,"CSRank(Neg(Div($ctx_fulla_ps_finance_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))",cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_finance_expense_inverse,expense_control,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-49a0f184f07a,skeleton-28f0d38df9fa54c7,phase3ad_new_data:c7eee83476df4bba,ctx_fulla_ps_finance_expense|ctx_fulla_ps_total_operate_income,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:expense_control:none,phase3ad_new_data:c7eee83476df4bba,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_total_operate_income_yoy_00018,CSRank($ctx_fulla_ps_total_operate_income_yoy),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_total_operate_income_yoy,growth_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-cc4cb28f5ba0,skeleton-7bec5eaeed393de9,phase3ad_new_data:7b2a1ddf15d1938a,ctx_fulla_ps_total_operate_income_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:growth_quality:none,phase3ad_new_data:7b2a1ddf15d1938a,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_operate_profit_yoy_00019,CSRank($ctx_fulla_ps_operate_profit_yoy),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_operate_profit_yoy,growth_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-e52cab0e488f,skeleton-7bec5eaeed393de9,phase3ad_new_data:f2f48fee91daee84,ctx_fulla_ps_operate_profit_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:growth_quality:none,phase3ad_new_data:f2f48fee91daee84,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_netprofit_yoy_00020,CSRank($ctx_fulla_ps_netprofit_yoy),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_netprofit_yoy,growth_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-c0a16293fc68,skeleton-7bec5eaeed393de9,phase3ad_new_data:ca82c251ee2461eb,ctx_fulla_ps_netprofit_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:growth_quality:none,phase3ad_new_data:ca82c251ee2461eb,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_parent_netprofit_yoy_00021,CSRank($ctx_fulla_ps_parent_netprofit_yoy),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_parent_netprofit_yoy,growth_quality,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-ff092fbd61e0,skeleton-7bec5eaeed393de9,phase3ad_new_data:f431442a2defa271,ctx_fulla_ps_parent_netprofit_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_profit_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:growth_quality:none,phase3ad_new_data:f431442a2defa271,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_total_assets_yoy_00022,CSRank(Neg($ctx_fulla_bs_total_assets_yoy)),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_total_assets_yoy,balance_expansion_risk,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-a2f1f10d3533,skeleton-1fbdca83db8a353a,phase3ad_new_data:b202ca6f4eea96d1,ctx_fulla_bs_total_assets_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_balance_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:balance_expansion_risk:none,phase3ad_new_data:b202ca6f4eea96d1,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_total_liabilities_yoy_00023,CSRank(Neg($ctx_fulla_bs_total_liabilities_yoy)),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_total_liabilities_yoy,leverage_growth_risk,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-eec7aff0bb99,skeleton-1fbdca83db8a353a,phase3ad_new_data:f4c7a55451c17391,ctx_fulla_bs_total_liabilities_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_balance_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:leverage_growth_risk:none,phase3ad_new_data:f4c7a55451c17391,metadata_only_opt_in_no_locked_selector_behavior_change,
phase3ad_newdata_fundamental_yoy_goodwill_yoy_00024,CSRank(Neg($ctx_fulla_bs_goodwill_yoy)),cn_phase3ad_new_data_feature_layer,cn_phase3ad_new_data_factor_pack_v1,fundamental_yoy_goodwill_yoy,goodwill_growth_risk,cn_phase3ad_new_data_factor_candidate_pack_v1_20260603,cn-phase3ad-new-data-factor-pack-v1-2026-06-03,False,1,panelization_preflight|field_lag_check|selector_only_smoke|frozen_replay_smoke|x0_r3_marginal_audit,v2cand-2649c0699c99,skeleton-1fbdca83db8a353a,phase3ad_new_data:3d4318d41c2daf9e,ctx_fulla_bs_goodwill_yoy,fundamental_quality_risk,announcement_pit_feature,fundamental_pit_silver,fundamental_balance_long,True,False,False,False,False,False,0.0,no_next_fields;fundamental_notice_lag_required;timestamped_event_cutoff_or_lag1;daily_sentiment_tplus1,candidate-pool-source-priority-v1-2026-05-28,0.8,cn_phase3ad_new_data_feature_layer:goodwill_growth_risk:none,phase3ad_new_data:3d4318d41c2daf9e,metadata_only_opt_in_no_locked_selector_behavior_change,
