candidate_id,expression,expression_key,skeleton_key,factor_pack_id,factor_pack_version,factor_lane,diagnostic_role,source_lane,source_generator,source_registry,source_group,dataset,field_name,field_family,panel_alias,input_fields,template,official_book_eligible,required_lag_days,lag_contract,coverage_placebo_required,shuffled_field_placebo_required,required_audits,leakage_flag,contains_event_cutoff_field,contains_limit_event_field,contains_flow_liquidity_field,contains_capacity_field,contains_fundamental_field,contains_new_event_adapter_field,repair_priority_score,search_memory_key,source_field_key,promotion_gate,pool_priority_version,pool_priority_score,source_quota_group,source_credit_cap_basis,source_credit_policy
phase3ae_brepair_v1_00011,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0935),1)))",v2cand-63e7e49f11bb,skeleton-fcfaa941b5aba34a,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,rank_log_abs_level,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-63e7e49f11bb,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-63e7e49f11bb,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00012,CSRank(ZScore($evt_limit_fengdan_rate_last_by_0935)),v2cand-fcec3b35a2d8,skeleton-43c32d9e86d338e6,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,rank_zscore_level,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-fcec3b35a2d8,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-fcec3b35a2d8,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00013,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,2))",v2cand-4a0a9f30497b,skeleton-512970b00c394ad9,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,event_state_mean_2,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-4a0a9f30497b,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-4a0a9f30497b,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00014,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,2))",v2cand-e00b0f5c1119,skeleton-cc11bf4e1636f156,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,event_state_impulse_2,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-e00b0f5c1119,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-e00b0f5c1119,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00015,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,3))",v2cand-d99da8e54790,skeleton-512970b00c394ad9,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,event_state_mean_3,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-d99da8e54790,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-d99da8e54790,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00016,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,3))",v2cand-09ad8702ca6c,skeleton-cc11bf4e1636f156,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_0935,evt_limit_fengdan_rate_last_by_0935,event_state_impulse_3,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-09ad8702ca6c,6813ca46be4067f2,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-09ad8702ca6c,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00017,CSRank($evt_limit_fengdan_rate_last_by_1000),v2cand-b03394ff9da0,skeleton-7bec5eaeed393de9,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_1000,evt_limit_fengdan_rate_last_by_1000,rank_level,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-b03394ff9da0,49de1a4de69b27cd,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-b03394ff9da0,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00018,CSRank(Neg($evt_limit_fengdan_rate_last_by_1000)),v2cand-df917144f0b7,skeleton-1fbdca83db8a353a,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_1000,evt_limit_fengdan_rate_last_by_1000,rank_inverse,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-df917144f0b7,49de1a4de69b27cd,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-df917144f0b7,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00019,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_1000),1)))",v2cand-9cf96e69b568,skeleton-fcfaa941b5aba34a,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_1000,evt_limit_fengdan_rate_last_by_1000,rank_log_abs_level,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-9cf96e69b568,49de1a4de69b27cd,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-9cf96e69b568,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00020,CSRank(ZScore($evt_limit_fengdan_rate_last_by_1000)),v2cand-d6f268da8d2a,skeleton-43c32d9e86d338e6,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_1000,evt_limit_fengdan_rate_last_by_1000,rank_zscore_level,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-d6f268da8d2a,49de1a4de69b27cd,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-d6f268da8d2a,metadata_only_opt_in_no_locked_selector_behavior_change
phase3ae_brepair_v1_00021,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1000,2))",v2cand-0276f8d983eb,skeleton-512970b00c394ad9,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,event_state_machine_formula_lane,event_state_bounded_formula_candidate,phase3ae_bounded_repair_feature_layer,phase3ae_bounded_repair_factor_pack_v1,global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,evt_limit_fengdan_rate_last_by_1000,evt_limit_fengdan_rate_last_by_1000,event_state_mean_2,False,event_cutoff_or_lag1,event_cutoff_required; same-day use allowed only after observable cutoff; otherwise lag1,True,True,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,True,True,False,False,False,True,12.0,v2cand-0276f8d983eb,49de1a4de69b27cd,selector_only_then_64_audited_canary_no_baseline_update,candidate-pool-source-priority-v1-2026-05-28,0.85,phase3ae_bounded_repair_feature_layer:event_state_bounded_formula_candidate:none,v2cand-0276f8d983eb,metadata_only_opt_in_no_locked_selector_behavior_change
