source_registry,source_group,dataset,field_name,field_family,route,selector_allowed,pit_rule,priority,asset_status,integration_hint,panel_materialized,panel_aliases,factor_pack_referenced,factor_pack_aliases,factor_pack_names,selector_selected,selector_aliases,availability_executable_seen,availability_aliases,blocked_or_metadata,high_value_family,integration_status,recommended_repair_action,repair_priority_score
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\holder_num_detail\holder_num_detail.parquet,holder_num_detail,CHANGE_SHARES,capacity_size,announcement_pit_context,true_after_pit_contract,"join by announcement/update date, not report end date alone",,registered,integrated_nonminute_pit_context_panel,True,ctx_holder_change_shares,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\holder_num_latest\holder_num_latest.parquet,holder_num_latest,CHANGE_SHARES,capacity_size,announcement_pit_context,true_after_pit_contract,"join by announcement/update date, not report end date alone",,registered,integrated_nonminute_pit_context_panel,True,ctx_holder_change_shares,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_public_xsection_no_kline_silver_v1_20260530\billboard_details\billboard_details.parquet,billboard_details,FREE_MARKET_CAP,capacity_size,event_disclosure_context,diagnostic_until_disclosure_timestamp_contract,cannot be used intraday on trade date by default,,registered,integrated_nonminute_pit_context_panel,True,ctx_billboard_free_market_cap,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,actualcirculation_value,capacity_size,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,8.6
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,feng_circulation_rate,capacity_size,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,8.6
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,float_shares,capacity_size,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,float_shares,capacity_size,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2026\hfq_daily_2026.parquet,hfq_daily_2026,float_shares,capacity_size,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,market_type,group_market_context,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,8.3
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,plate_code,group_market_context,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,8.3
global_field_route,cn_zzshare_advanced_field_probe_v1_20260602,uplimit_stocks,up_limit_type,limit_event_sentiment,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,8.0
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,uplimit_stocks_20260529,up_limit_type,limit_event_sentiment,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,False,,False,,,False,,False,,False,True,probe_or_backlog,finish_ingestion_and_pit_contract_first,8.0
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_buy,ACCUM_VOLUME,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_sell,ACCUM_VOLUME,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.8
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,UNINVOLVE_INVESTFIN_OTHER,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.8
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,UNINVOLVE_INVESTFIN_OTHER_YOY,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.8
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,DEBT_TRANSFER_CAPITAL,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,DEBT_TRANSFER_CAPITAL_YOY,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,ISSUE_SHARES_EXPENSE,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,cash_flow_sheet_report_em,ISSUE_SHARES_EXPENSE_YOY,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,REFUND_CAPITAL_DEPOSIT,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,REFUND_CAPITAL_DEPOSIT_YOY,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
global_field_route,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,share_change_cninfo,一般法人持股,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,False,,False,,,False,,False,,False,True,contract_only,materialize_pit_sidecar_before_formula_search,7.6
